Id,saleprice
2159,211185.9134
2160,163856.7752
2161,262589.9034
2162,421267.2778
2163,323390.611
2164,252048.8666
2165,196669.4693
2166,144884.6425
2167,210745.9766
2168,208345.9419
2169,194411.3649
2170,223916.2457
2171,150484.5447
2172,144125.2256
2173,171247.5021
2174,236024.4621
2175,302798.8731
2176,313064.3337
2177,249545.0615
2178,210715.3933
2179,147050.9912
2180,250313.6163
2181,192722.9443
2182,228227.1375
2183,198632.3591
2184,134196.6957
2185,116714.6693
2186,145192.8439
2187,132823.9155
2188,146623.4197
2189,190223.6763
2190,89586.41688
2191,89586.41688
2192,101749.2274
2193,94212.5505
2194,99549.28794
2195,112646.8635
2196,100901.3271
2197,110836.1357
2198,155653.1544
2199,163089.0684
2200,155138.3855
2201,158705.6305
2202,191278.3086
2203,172364.8592
2204,204280.1782
2205,143126.5331
2206,147888.6059
2207,229747.706
2208,245747.1385
2209,214902.2266
2210,132812.0121
2211,114082.599
2212,112271.0776
2213,99552.80146
2214,145149.6874
2215,96811.06659
2216,147990.9665
2217,69327.14624
2218,93362.9017
2219,81556.02202
2220,64789.69414
2221,309814.4281
2222,255074.0904
2223,231217.1018
2224,218727.323
2225,141145.2203
2226,185371.664
2227,202275.1307
2228,266477.4292
2229,231188.0099
2230,166778.9219
2231,208057.5101
2232,190333.5535
2233,180810.0026
2234,245423.3334
2235,207475.3253
2236,274166.1433
2237,345652.9847
2238,205073.33
2239,115079.0243
2240,162058.0593
2241,147443.8932
2242,132895.029
2243,131386.8383
2244,92170.4819
2245,92715.48232
2246,145677.6641
2247,107588.1289
2248,124708.3134
2249,128768.7008
2250,133503.9906
2251,126460.4858
2252,175455.6817
2253,165962.2499
2254,182168.9775
2255,198940.3589
2256,178721.3745
2257,207345.3549
2258,171744.129
2259,179530.3569
2260,157536.4602
2261,182788.3237
2262,203108.2198
2263,336147.6427
2264,443974.2638
2265,180489.7593
2266,271466.295
2267,356155.5876
2268,367700.6763
2269,164523.431
2270,175649.8674
2271,226014.3698
2272,203860.1282
2273,166199.6091
2274,176515.6649
2275,176348.4218
2276,181405.8436
2277,202692.0392
2278,158601.194
2279,124732.3811
2280,115921.3231
2281,159421.1687
2282,169510.3063
2283,91496.65993
2284,110598.9946
2285,154910.1535
2286,132032.3453
2287,330656.963
2288,264483.136
2289,380902.859
2290,413373.9392
2291,313873.8254
2292,397186.057
2293,484231.3135
2294,382397.6715
2295,451830.1894
2296,281158.7683
2297,306150.2688
2298,317284.8678
2299,365093.7197
2300,325098.4628
2301,282205.4246
2302,250266.0494
2303,258258.2781
2304,262361.9926
2305,194199.4249
2306,195699.6854
2307,194435.2053
2308,230526.2464
2309,274632.4848
2310,205169.0097
2311,202946.3699
2312,179969.0634
2313,176389.6397
2314,167692.8569
2315,174747.0604
2316,194759.8976
2317,179488.2988
2318,175216.8592
2319,176013.5222
2320,179924.0452
2321,250991.1389
2322,167871.0886
2323,174432.1135
2324,169916.8644
2325,217113.4881
2326,166838.5855
2327,210588.3118
2328,219202.445
2329,185881.5419
2330,181980.6483
2331,335975.7857
2332,395391.1275
2333,329251.8367
2334,270375.5463
2335,251419.3973
2336,334053.1292
2337,209458.3304
2338,281313.615
2339,234981.5134
2340,366004.1979
2341,227715.166
2342,243377.7132
2343,233684.1619
2344,245607.8063
2345,252996.5913
2346,212881.1856
2347,199544.6064
2348,226655.3744
2349,174401.2197
2350,282846.0471
2351,244272.6661
2352,250394.6493
2353,242304.9395
2354,128997.3692
2355,144135.2362
2356,151636.7109
2357,203985.0409
2358,193240.2278
2359,133892.7687
2360,123006.8229
2361,136887.0865
2362,248939.3206
2363,133665.2015
2364,147418.8932
2365,217187.5265
2366,183217.9651
2367,234385.3598
2368,206991.1093
2369,230642.3676
2370,175259.661
2371,174818.7454
2372,194127.482
2373,251344.7143
2374,287461.2464
2375,251507.2007
2376,273673.6559
2377,341039.0546
2378,150383.3822
2379,216294.8199
2380,156125.4273
2381,161977.5971
2382,189010.8538
2383,204337.4972
2384,222300.3711
2385,159667.9148
2386,146578.8603
2387,137991.6957
2388,112302.7987
2389,135628.4651
2390,140826.3788
2391,137780.8804
2392,111440.7872
2393,168786.1433
2394,142297.5798
2395,182124.4322
2396,149104.8642
2397,178326.2694
2398,124220.4678
2399,78311.36047
2400,62041.45673
2401,117592.7807
2402,133683.7171
2403,131750.5702
2404,150650.5107
2405,158676.4244
2406,138652.0891
2407,131885.3104
2408,137666.4168
2409,134869.1459
2410,173486.2396
2411,125658.9185
2412,154735.9533
2413,135967.5372
2414,135315.993
2415,135443.3028
2416,129081.9551
2417,124579.758
2418,124380.5965
2419,132916.6941
2420,130076.058
2421,152743.044
2422,108607.0775
2423,120186.4508
2424,153650.994
2425,189326.1967
2426,126339.3942
2427,123157.6368
2428,167578.0513
2429,115388.4142
2430,133668.4517
2431,131273.7068
2432,135077.8616
2433,144563.1277
2434,146620.8699
2435,158517.1088
2436,108049.682
2437,117909.3338
2438,128363.5326
2439,111379.5351
2440,120583.0059
2441,111188.2354
2442,105957.7373
2443,110280.6606
2444,119954.1347
2445,97719.28113
2446,112098.6793
2447,193673.1876
2448,138074.207
2449,108439.9045
2450,143211.3338
2451,126114.0398
2452,192577.8482
2453,93532.53749
2454,118223.4112
2455,117672.9872
2456,137113.0459
2457,125232.6249
2458,111209.9435
2459,107097.5835
2460,143826.9251
2461,114057.1152
2462,130770.2419
2463,114554.6444
2464,146119.8764
2465,131709.0728
2466,115237.545
2467,146538.2387
2468,98653.08783
2469,102827.2785
2470,177061.8603
2471,178538.0789
2472,172522.4389
2473,119959.7276
2474,116089.0663
2475,201306.8555
2476,131988.3976
2477,132166.8342
2478,164841.8145
2479,124919.551
2480,132697.3674
2481,127092.337
2482,133785.9535
2483,120988.2973
2484,123760.325
2485,124373.5731
2486,152198.8955
2487,180877.5736
2488,146500.1276
2489,150969.5035
2490,146431.0506
2491,102680.2531
2492,193368.7986
2493,138796.1726
2494,167215.6019
2495,100334.7244
2496,225859.2991
2497,140607.6364
2498,124423.98
2499,92402.23717
2500,124970.0062
2501,128271.1786
2502,147174.6918
2503,109793.1764
2504,185796.65
2505,214985.8751
2506,263542.0821
2507,309878.2649
2508,262716.7891
2509,219898.5988
2510,229535.9383
2511,183765.0842
2512,216154.1574
2513,223067.9492
2514,233175.5008
2515,146890.3279
2516,166761.7543
2517,133592.4228
2518,141883.6563
2519,223645.8713
2520,209770.4771
2521,191623.185
2522,220827.7598
2523,130124.0318
2524,143281.3997
2525,148663.652
2526,144898.2255
2527,121504.3754
2528,127677.9957
2529,137392.4443
2530,130983.3788
2531,244246.6601
2532,229254.913
2533,200737.7608
2534,238103.4317
2535,270331.8026
2536,230650.6769
2537,209395.4305
2538,178102.9392
2539,187435.4763
2540,179884.4185
2541,176308.6672
2542,166421.9131
2543,124161.1407
2544,123786.2665
2545,124611.2542
2546,135515.2345
2547,132591.789
2548,148229.5333
2549,153014.0203
2550,465266.0323
2551,139294.7506
2552,117900.922
2553,89586.41688
2554,117416.9805
2555,105687.9441
2556,104687.5801
2557,111552.4597
2558,153733.4512
2559,157592.1801
2560,159856.6549
2561,148899.1251
2562,158556.4381
2563,160628.4093
2564,185771.448
2565,144547.8143
2566,185818.4203
2567,154615.0023
2568,201464.9071
2569,196288.8456
2570,130922.9652
2571,189545.9655
2572,172869.4352
2573,236546.0067
2574,292551.928
2575,123753.7714
2576,136731.8028
2577,146731.6
2578,91654.18904
2579,67974.90075
2580,140870.1809
2581,132937.8767
2582,117552.8826
2583,266867.7732
2584,160094.2065
2585,183804.99
2586,197441.9418
2587,201371.7589
2588,145314.3248
2589,143012.9765
2590,220818.4999
2591,203208.6967
2592,222602.6623
2593,247737.7555
2594,181882.8068
2595,204868.0238
2596,333342.1203
2597,191266.3751
2598,259757.5675
2599,314970.8111
2600,156264.4549
2601,133301.619
2602,85581.4516
2603,89206.36061
2604,88423.35097
2605,82233.21824
2606,142700.0071
2607,177347.5234
2608,193360.0455
2609,157384.6524
2610,115508.0489
2611,157038.097
2612,153041.4859
2613,124920.2997
2614,126863.9144
2615,148675.7267
2616,135080.2367
2617,169328.0039
2618,162559.9752
2619,209644.7717
2620,189070.9874
2621,178275.806
2622,189756.9663
2623,228792.7626
2624,270757.6617
2625,309950.0995
2626,171206.751
2627,183255.7789
2628,403616.5137
2629,437076.1592
2630,340481.939
2631,436583.0366
2632,388305.8667
2633,286331.8502
2634,368177.9862
2635,159223.7895
2636,192864.0965
2637,171859.1708
2638,249561.0563
2639,189434.6836
2640,159159.8238
2641,114396.9917
2642,176051.9164
2643,102663.8027
2644,136304.4471
2645,91728.65852
2646,91211.22168
2647,97922.21417
2648,142409.0939
2649,147528.4192
2650,150508.1735
2651,146416.7146
2652,420519.4807
2653,256198.8391
2654,256743.4217
2655,370521.5788
2656,316293.9175
2657,300903.2728
2658,263991.2419
2659,306057.4282
2660,321076.4842
2661,338105.8246
2662,352905.3712
2663,301436.9791
2664,270316.8046
2665,318543.0625
2666,283545.9238
2667,172630.6406
2668,177224.3435
2669,176072.9414
2670,264678.4489
2671,178397.4058
2672,183236.2109
2673,206138.3965
2674,207624.752
2675,165042.1863
2676,190174.7349
2677,211101.1918
2678,258698.3514
2679,299015.1375
2680,275167.8725
2681,393182.9372
2682,325544.5763
2683,479718.6303
2684,296989.8806
2685,347093.858
2686,255243.1523
2687,307327.0506
2688,227486.6892
2689,203890.8477
2690,475411.4197
2691,194312.378
2692,132310.4594
2693,189452.6324
2694,131555.6696
2695,190530.0712
2696,182625.7243
2697,196345.2316
2698,196098.3068
2699,177973.3165
2700,167175.8534
2701,158858.3647
2702,119768.8626
2703,129757.6871
2704,146061.1287
2705,130383.3524
2706,121373.0063
2707,123278.4973
2708,131149.0603
2709,116131.2652
2710,129157.671
2711,269823.5203
2712,347988.9117
2713,169674.5502
2714,151419.3566
2715,174606.9033
2716,150491.0896
2717,180052.458
2718,238504.7064
2719,159182.4822
2720,166683.6505
2721,142896.7684
2722,151739.8554
2723,143366.4768
2724,128026.2106
2725,135820.8493
2726,142455.3475
2727,166953.2919
2728,160514.6342
2729,149612.7073
2730,146203.4446
2731,118670.4865
2732,116673.7173
2733,165598.6254
2734,144737.2712
2735,131493.095
2736,141901.2838
2737,124019.8175
2738,138160.0718
2739,161024.0313
2740,126171.1734
2741,151074.6322
2742,155887.8534
2743,148546.6807
2744,143559.4968
2745,136884.7903
2746,132088.5806
2747,147141.0488
2748,128359.2646
2749,132153.6703
2750,130113.5499
2751,127033.5774
2752,204212.3035
2753,153571.3887
2754,206537.572
2755,127594.6524
2756,82679.28991
2757,96566.04991
2758,77347.53127
2759,147787.1157
2760,136053.11
2761,143579.3173
2762,145818.5731
2763,181121.3581
2764,165536.7089
2765,243249.8777
2766,138899.7338
2767,92642.17489
2768,136080.2298
2769,139285.172
2770,156957.1577
2771,123161.6719
2772,119342.3291
2773,134984.976
2774,132241.7596
2775,135232.4258
2776,133386.6486
2777,149772.0437
2778,113993.2521
2779,110482.8589
2780,109448.2132
2781,100680.6919
2782,91494.21387
2783,102306.7372
2784,124003.8433
2785,125213.8719
2786,72462.75609
2787,115153.6222
2788,84578.73647
2789,190283.828
2790,95267.36964
2791,112062.662
2792,85619.20219
2793,159174.21
2794,106230.8024
2795,117415.0862
2796,100620.9751
2797,165700.2327
2798,115364.3464
2799,110677.6412
2800,82704.07303
2801,110290.9757
2802,139530.6348
2803,150735.445
2804,145609.0646
2805,96877.49157
2806,107051.5068
2807,151894.0021
2808,145218.5067
2809,130885.0394
2810,138350.2912
2811,162090.3047
2812,142032.887
2813,153829.7435
2814,157886.1354
2815,112440.196
2816,243306.8083
2817,153336.6688
2818,127102.1448
2819,184046.5775
2820,137214.993
2821,113191.2467
2822,168431.3673
2823,228313.7578
2824,173634.0285
2825,147878.5429
2826,118993.0495
2827,139292.4783
2828,214146.3615
2829,196011.0775
2830,236314.8012
2831,190623.5049
2832,229036.4272
2833,267340.1941
2834,220209.3536
2835,218907.6529
2836,191112.4746
2837,181367.4406
2838,145632.0563
2839,178354.173
2840,196606.3914
2841,205758.7724
2842,228571.3508
2843,161173.4889
2844,176027.7114
2845,126712.6504
2846,215309.0327
2847,204237.5636
2848,205447.4456
2849,206404.4854
2850,284557.0146
2851,226654.3569
2852,238292.6002
2853,228174.545
2854,144930.2407
2855,200864.1201
2856,210100.1874
2857,188536.0329
2858,200526.9666
2859,131450.9827
2860,123866.7191
2861,138473.9541
2862,180943.4572
2863,122184.0053
2864,217711.4249
2865,141443.3786
2866,141752.6142
2867,86053.90655
2868,120563.8527
2869,122664.1767
2870,156020.2259
2871,110074.2114
2872,68354.76807
2873,108042.7022
2874,145098.7582
2875,133171.9943
2876,155970.1085
2877,137229.8188
2878,169239.943
2879,144740.9912
2880,126546.1364
2881,166077.778
2882,180109.3241
2883,191228.9154
2884,179194.9906
2885,180979.7548
2886,216610.966
2887,105181.2681
2888,122013.1039
2889,63262.61983
2890,69676.00603
2891,137751.16
2892,63225.29769
2893,110024.3113
2894,66727.85262
2895,291791.0838
2896,278457.6282
2897,181334.6818
2898,156692.4579
2899,211755.9614
2900,156141.4103
2901,195770.0991
2902,188440.1544
2903,329448.0251
2904,340568.8892
2905,127194.669
2906,203932.7681
2907,112836.5298
2908,128651.3314
2909,148954.529
2910,83886.83027
2911,85581.4516
2912,153680.9691
2913,89024.18779
2914,80458.08758
2915,80458.08758
2916,85272.88011
2917,164418.015
2918,118824.9569
2919,224721.0944
