Id,saleprice
1695,169345.9551
1696,269673.507
1697,169353.6162
1698,365264.997
1699,351096.1538
1700,247488.0427
1701,265392.6747
1702,257421.5713
1703,266770.5391
1704,301557.3778
1705,229349.3774
1706,452206.9299
1707,217807.5221
1708,220545.6547
1709,268358.8431
1710,228848.6366
1711,243488.3075
1712,267658.7713
1713,274213.6275
1714,240132.5109
1715,200636.0122
1716,176728.5018
1717,166696.9335
1718,139462.392
1719,200303.0475
1720,245357.1504
1721,159234.1891
1722,132790.7863
1723,162596.1148
1724,207889.8758
1725,236541.5765
1726,187475.8837
1727,175737.7251
1728,178833.1551
1729,160769.4099
1730,149676.1202
1731,127847.9024
1732,131833.2445
1733,127342.1997
1734,133068.9405
1735,132370.8664
1736,123553.1322
1737,355002.6089
1738,217312.2832
1739,309781.4464
1740,230746.5113
1741,190158.4617
1742,179706.3393
1743,178294.021
1744,293671.2982
1745,235110.5594
1746,217405.5875
1747,197254.119
1748,221736.081
1749,168081.3983
1750,160697.2566
1751,223551.7283
1752,126102.9355
1753,157161.3863
1754,214029.3894
1755,171439.0462
1756,128470.1911
1757,118311.4044
1758,148260.8821
1759,162402.0015
1760,162236.3544
1761,159858.1496
1762,171767.9258
1763,170377.387
1764,125661.082
1765,163314.8948
1766,162191.6109
1767,189610.1037
1768,138870.8802
1769,162894.9776
1770,140794.9001
1771,139964.9521
1772,143129.9971
1773,139482.0576
1774,155127.0676
1775,134582.7831
1776,122787.4773
1777,115578.3722
1778,127579.7881
1779,113799.457
1780,165621.6979
1781,129067.0148
1782,92355.90863
1783,132243.6399
1784,85420.14399
1785,106808.1066
1786,140323.9558
1787,156869.6253
1788,64971.34355
1789,95762.69304
1790,80497.31294
1791,202316.4062
1792,151186.0364
1793,147298.3608
1794,143634.3588
1795,138887.8986
1796,115127.6719
1797,130221.1976
1798,123757.9839
1799,112763.0961
1800,131644.8738
1801,132071.9566
1802,136492.0631
1803,154677.5796
1804,140511.4094
1805,134686.52
1806,120791.1469
1807,141442.0773
1808,109706.8592
1809,109425.649
1810,136760.4028
1811,114287.4236
1812,107429.7417
1813,124522.7681
1814,98460.28061
1815,73051.786
1816,90522.49392
1817,125384.9636
1818,129986.9079
1819,113385.7728
1820,71907.15933
1821,107871.3462
1822,142685.7097
1823,59505.26575
1824,137851.3398
1825,130905.7638
1826,104982.8498
1827,113422.6097
1828,144798.4404
1829,117305.6497
1830,139105.2171
1831,152052.3875
1832,130765.2102
1833,158284.1475
1834,120966.4103
1835,154229.3749
1836,149922.2361
1837,95377.37173
1838,132303.2197
1839,97037.10143
1840,167841.1331
1841,144608.8506
1842,99116.87056
1843,138509.4089
1844,130924.9245
1845,142182.4505
1846,146916.0348
1847,178656.5163
1848,83412.34872
1849,101115.2711
1850,122333.8207
1851,137902.7397
1852,121587.758
1853,132545.2522
1854,158327.4843
1855,144501.3547
1856,218598.4496
1857,144193.0449
1858,149242.5293
1859,122428.5614
1860,160119.3234
1861,122117.6349
1862,310902.3561
1863,310902.3561
1864,310902.3561
1865,297913.2802
1866,310930.9278
1867,231599.665
1868,289218.3764
1869,204283.052
1870,223232.8958
1871,240026.3615
1872,166296.5907
1873,224673.7812
1874,137667.3134
1875,204906.6514
1876,200787.6522
1877,208722.8942
1878,208321.5462
1879,128890.0294
1880,136820.2915
1881,238686.4514
1882,245559.1083
1883,196346.8262
1884,217298.4774
1885,234925.9756
1886,279855.8565
1887,203874.0272
1888,278131.87
1889,159560.9928
1890,127737.71
1891,143561.6266
1892,111216.0793
1893,131772.7552
1894,152571.647
1895,150504.4581
1896,120935.329
1897,131310.4765
1898,110239.4755
1899,148949.158
1900,139894.9584
1901,166802.2105
1902,159809.6695
1903,253247.3992
1904,148535.3601
1905,208619.5431
1906,178245.5337
1907,224069.0575
1908,122622.1615
1909,146312.2918
1910,131976.7672
1911,199270.5272
1912,287748.483
1913,149461.6598
1914,63279.75608
1915,311422.5642
1916,70821.17585
1917,243242.4863
1918,140263.9239
1919,160427.2255
1920,180050.0352
1921,391274.2636
1922,300667.1327
1923,207724.7543
1924,230763.2072
1925,217410.1537
1926,380141.8284
1927,133296.9163
1928,162498.7379
1929,127582.6305
1930,129564.4965
1931,141177.7325
1932,138015.8708
1933,160146.2981
1934,185963.5849
1935,177962.2153
1936,187902.1582
1937,179793.2017
1938,178289.3027
1939,256289.8428
1940,191039.3404
1941,178863.4188
1942,189086.7171
1943,193543.7538
1944,321033.0922
1945,355595.1799
1946,187796.4018
1947,298735.4356
1948,184130.5548
1949,225686.1687
1950,179182.3238
1951,246342.6441
1952,225395.5766
1953,169947.1752
1954,196235.7955
1955,150152.0599
1956,273666.2092
1957,178192.822
1958,284395.7155
1959,155870.3833
1960,122005.3155
1961,126577.4462
1962,93402.53419
1963,106006.6131
1964,117018.0361
1965,150242.9693
1966,149792.2894
1967,279568.0867
1968,457012.5308
1969,373480.9135
1970,448383.09
1971,420595.9162
1972,352928.5747
1973,272292.0043
1974,309966.5568
1975,487054.5701
1976,274050.5202
1977,348689.0478
1978,362895.0303
1979,338069.3504
1980,189818.4458
1981,339271.5002
1982,231792.7943
1983,216679.0536
1984,176527.7686
1985,198202.0866
1986,200910.0906
1987,175080.335
1988,177191.9135
1989,190702.5976
1990,220780.6912
1991,217424.1339
1992,214483.2243
1993,172839.1451
1994,237587.557
1995,183406.3344
1996,256732.3828
1997,313920.3765
1998,366061.5382
1999,257300.4222
2000,310220.9288
2001,263687.9089
2002,250378.7711
2003,273940.8948
2004,261105.4324
2005,226784.2465
2006,227045.3087
2007,254936.8327
2008,196816.0276
2009,193321.4468
2010,184428.3811
2011,146069.6535
2012,165043.8442
2013,176653.1633
2014,190462.9825
2015,187936.8288
2016,195198.1915
2017,196308.7401
2018,129898.177
2019,136678.7933
2020,131032.9896
2021,123083.941
2022,184828.4144
2023,154312.5553
2024,255352.919
2025,389094.5139
2026,183896.6373
2027,159487.06
2028,155676.731
2029,180279.4114
2030,281996.2524
2031,217696.9308
2032,254522.85
2033,271516.9127
2034,164627.2008
2035,213670.0779
2036,194809.7529
2037,199801.4751
2038,289508.9005
2039,188760.6403
2040,336771.3897
2041,272690.4942
2042,211885.5077
2043,173154.9157
2044,194372.367
2045,209388.5719
2046,178254.1942
2047,146804.7733
2048,135106.1971
2049,144109.2659
2050,170074.9127
2051,105099.2102
2052,140065.8974
2053,141816.3711
2054,74169.92704
2055,147805.1033
2056,131675.1761
2057,128287.807
2058,181741.3964
2059,143078.9075
2060,159955.1332
2061,175604.7514
2062,136936.2282
2063,113761.5933
2064,141290.1612
2065,126097.4903
2066,167816.0468
2067,136711.2749
2068,149333.0969
2069,88875.8801
2070,108591.7549
2071,85746.88125
2072,123332.4861
2073,139660.092
2074,169594.9107
2075,142190.9057
2076,121095.9995
2077,147385.3689
2078,133195.6381
2079,138879.659
2080,120971.2019
2081,126942.8657
2082,145044.4219
2083,145446.4317
2084,115698.7395
2085,129121.0617
2086,118207.8225
2087,124218.3687
2088,116322.2404
2089,88985.14282
2090,131250.2994
2091,118920.6789
2092,133597.7954
2093,135709.9341
2094,118770.178
2095,148129.8068
2096,88735.78608
2097,92816.37492
2098,137960.3956
2099,66661.29211
2100,107301.1116
2101,135244.9583
2102,133581.8022
2103,95926.8576
2104,131656.7683
2105,119538.5805
2106,95454.03918
2107,212859.6047
2108,114348.4503
2109,113323.1924
2110,128442.2732
2111,147150.1723
2112,148024.3955
2113,124667.4844
2114,114364.7189
2115,157516.002
2116,116724.3008
2117,154206.2142
2118,125153.2843
2119,105222.5325
2120,116602.2436
2121,11585.5
2122,102406.8473
2123,93856.74699
2124,185861.7225
2125,132474.6059
2126,166843.1033
2127,150663.6195
2128,125029.6232
2129,95293.78929
2130,139245.1595
2131,162947.398
2132,123757.3663
2133,120246.4521
2134,124313.7775
2135,90344.07089
2136,91172.8271
2137,120807.9646
2138,135088.9844
2139,146427.6404
2140,137203.3586
2141,133370.4101
2142,129293.0926
2143,143787.7865
2144,131414.4843
2145,136027.5875
2146,142444.0723
2147,185445.2567
2148,136522.0441
2149,129211.6619
2150,227114.3265
2151,115313.6755
2152,177865.4611
2153,167172.0223
2154,114354.0972
2155,117816.7833
2156,251386.7923
2157,240668.6175
2158,232492.7078
2159,204949.5572
2160,162646.2172
2161,259409.2685
2162,414424.5753
2163,325706.6811
2164,227759.5067
2165,193328.6587
2166,146323.9014
2167,210304.3886
2168,205648.5879
2169,188650.7855
2170,223310.13
2171,149799.1653
2172,143291.8268
2173,171701.0707
2174,233802.0203
2175,290657.9798
2176,301680.0091
2177,245683.426
2178,207865.5397
2179,144877.0848
2180,265158.3837
2181,192172.4832
2182,232331.8364
2183,199712.7728
2184,131010.4786
2185,118178.5529
2186,146718.6719
2187,136313.9628
2188,147161.0142
2189,191164.4
2190,86910.09688
2191,86910.09688
2192,97783.93645
2193,97895.81656
2194,97826.07124
2195,112457.0769
2196,104365.5049
2197,115576.7703
2198,150777.7159
2199,161884.9089
2200,148763.2155
2201,145047.3259
2202,184685.5909
2203,170776.0552
2204,193165.5664
2205,140893.5532
2206,148530.4664
2207,200474.0552
2208,238701.0145
2209,227924.4135
2210,126830.9314
2211,111698.2374
2212,111606.7554
2213,97239.64493
2214,139774.3742
2215,91767.05656
2216,154366.0576
2217,73297.70446
2218,80984.03633
2219,73045.19489
2220,63844.23263
2221,304395.1681
2222,265938.3251
2223,266720.1089
2224,205959.3157
2225,140192.5288
2226,191301.294
2227,195290.8023
2228,265052.7067
2229,231358.7566
2230,165013.9811
2231,203143.4203
2232,196746.9374
2233,180130.4634
2234,234855.2932
2235,216166.3886
2236,282974.4136
2237,357362.4124
2238,194619.0693
2239,120778.0457
2240,162037.2151
2241,148471.3339
2242,135403.2968
2243,128810.4665
2244,96522.92263
2245,90844.47029
2246,142682.847
2247,112941.3421
2248,125437.0835
2249,125593.1012
2250,130151.3788
2251,131904.4394
2252,176252.0817
2253,162691.4508
2254,174086.8949
2255,196106.1257
2256,176983.4923
2257,222922.5372
2258,167709.791
2259,180717.8558
2260,162372.7928
2261,181779.6472
2262,198791.9423
2263,340951.4405
2264,463517.7727
2265,177803.47
2266,268586.2273
2267,368562.6992
2268,358773.6741
2269,174579.3896
2270,174927.7114
2271,227165.5207
2272,197915.0853
2273,164706.8883
2274,180393.9251
2275,177922.159
2276,175757.5027
2277,196913.4824
2278,155197.0822
2279,123683.3458
2280,119749.8144
2281,167438.1133
2282,171370.557
2283,100656.1438
2284,111113.1127
2285,148628.2938
2286,133024.3464
2287,332976.8008
2288,275823.8794
2289,397029.3253
2290,434825.3114
2291,318859.9906
2292,406100.8852
2293,482899.8785
2294,400847.3074
2295,469306.5653
2296,300212.95
2297,296591.4975
2298,302567.0323
2299,391519.7885
2300,326029.7624
2301,252178.4906
2302,251410.8944
2303,274479.0351
2304,264462.838
2305,194420.7964
2306,195868.3665
2307,195634.9235
2308,230560.3964
2309,272582.3239
2310,216226.1297
2311,200592.629
2312,181445.4069
2313,176879.5325
2314,163513.8426
2315,174240.7391
2316,191167.0215
2317,184482.448
2318,175685.6459
2319,175150.789
2320,179881.7199
2321,237825.334
2322,168137.4159
2323,176317.6526
2324,170610.266
2325,222479.343
2326,166425.0297
2327,213412.0275
2328,217131.9123
2329,190301.5626
2330,180399.3516
2331,363413.5507
2332,417627.0253
2333,332201.2957
2334,268023.19
2335,256933.3445
2336,331622.9397
2337,217127.8207
2338,276840.7796
2339,240608.4525
2340,373464.2748
2341,242079.4901
2342,251089.124
2343,235724.4008
2344,239547.4699
2345,254082.5974
2346,216288.3306
2347,207216.6402
2348,225446.1245
2349,177953.1721
2350,259337.4919
2351,247136.3232
2352,255204.4386
2353,255127.9104
2354,133898.0368
2355,140730.815
2356,152852.1464
2357,202093.4278
2358,196314.3512
2359,130969.8079
2360,127258.7899
2361,139183.8515
2362,269511.9063
2363,136597.8294
2364,149418.5601
2365,225411.6395
2366,182879.0836
2367,246044.8347
2368,213793.5176
2369,238843.3739
2370,179692.0348
2371,177916.1839
2372,196623.8853
2373,266589.269
2374,284371.583
2375,249513.6304
2376,283823.1172
2377,362082.2647
2378,153667.8439
2379,220593.224
2380,156085.3557
2381,168741.4837
2382,179513.5399
2383,210010.3746
2384,225354.4079
2385,162970.2973
2386,147733.433
2387,137719.9501
2388,110035.7808
2389,130217.4704
2390,141194.5379
2391,130757.5275
2392,112360.6677
2393,161686.6168
2394,145022.1502
2395,185827.683
2396,150295.2494
2397,177372.784
2398,121771.6071
2399,76796.27584
2400,68720.62814
2401,116971.0522
2402,133425.5346
2403,166057.3599
2404,147260.0383
2405,154176.0488
2406,137851.2791
2407,132982.9114
2408,138878.1815
2409,129814.003
2410,176468.085
2411,127423.4142
2412,152013.3843
2413,134343.5581
2414,135446.0469
2415,147014.6421
2416,126686.344
2417,129017.3643
2418,126656.1172
2419,136556.5883
2420,132288.9155
2421,154626.5558
2422,111087.025
2423,124659.9358
2424,150884.0334
2425,214165.9282
2426,137027.3063
2427,119178.2914
2428,160754.4149
2429,118001.0192
2430,133441.7085
2431,130460.3359
2432,135908.3191
2433,142174.0483
2434,145226.7567
2435,154594.7071
2436,105001.9224
2437,119243.7629
2438,128963.814
2439,109858.99
2440,123656.5759
2441,109013.3454
2442,103373.7196
2443,111477.1013
2444,117092.0677
2445,99018.05482
2446,124036.4869
2447,176056.0887
2448,138865.5631
2449,105551.1265
2450,145336.438
2451,125454.47
2452,183906.0117
2453,91897.80853
2454,106987.4817
2455,121441.1553
2456,135838.7756
2457,124155.648
2458,109841.2817
2459,109770.0222
2460,144215.4356
2461,117702.39
2462,135160.6525
2463,121492.21
2464,158379.2438
2465,131198.849
2466,122338.7998
2467,146942.9534
2468,100785.8334
2469,104877.5387
2470,179573.932
2471,181949.2064
2472,173770.1294
2473,132661.5566
2474,112203.6388
2475,197888.408
2476,128711.9998
2477,133537.0539
2478,161881.742
2479,130383.3919
2480,138679.7574
2481,130192.9057
2482,136115.8913
2483,121223.3672
2484,127449.4148
2485,129027.8565
2486,154197.2714
2487,181665.0263
2488,140829.1447
2489,145876.6593
2490,146145.6641
2491,101260.883
2492,191819.3848
2493,133260.5255
2494,158069.5897
2495,106268.5655
2496,229271.5419
2497,145501.6293
2498,126639.3142
2499,90724.53573
2500,125789.278
2501,136192.1007
2502,147050.0893
2503,116521.4252
2504,186904.7096
2505,214053.9155
2506,261688.6515
2507,326537.8185
2508,261170.3231
2509,219395.2997
2510,227687.4773
2511,185051.9788
2512,209959.6193
2513,222744.5835
2514,209826.5622
2515,147124.4785
2516,164479.2342
2517,136053.3749
2518,147927.1531
2519,224063.2813
2520,204538.7297
2521,191642.757
2522,216772.635
2523,128557.6237
2524,141225.044
2525,146031.9775
2526,145631.1069
2527,124047.8739
2528,127107.8011
2529,136849.5701
2530,120357.9815
2531,243899.7833
2532,230552.1859
2533,196418.0782
2534,235761.4826
2535,292462.4612
2536,227865.8823
2537,203326.8569
2538,176055.711
2539,186159.176
2540,187114.6211
2541,172267.7135
2542,167750.5468
2543,124886.2426
2544,129272.231
2545,129103.6312
2546,137810.6266
2547,135881.6881
2548,150603.1997
2549,154710.4996
2550,343671.4197
2551,142776.3555
2552,120256.6727
2553,86910.09688
2554,122732.2329
2555,102012.0737
2556,100285.2116
2557,115484.0683
2558,166518.8502
2559,159808.4616
2560,146056.8806
2561,135216.9927
2562,145746.7998
2563,154077.5487
2564,183135.1492
2565,124256.8449
2566,175098.1987
2567,150069.8468
2568,213990.1685
2569,198273.0804
2570,125947.6702
2571,207934.029
2572,163717.0382
2573,239885.4156
2574,261225.3622
2575,123025.8085
2576,135725.7937
2577,145725.8
2578,91085.51319
2579,68254.01978
2580,141059.4286
2581,135811.9449
2582,116303.5861
2583,268057.3309
2584,159393.5032
2585,177100.5304
2586,184973.3569
2587,190249.7507
2588,139531.4946
2589,147730.9709
2590,217181.3664
2591,200269.6024
2592,232965.429
2593,246309.8436
2594,182418.2121
2595,198321.3442
2596,343611.0431
2597,196090.1855
2598,275555.9527
2599,291392.4168
2600,130705.6366
2601,139854.3446
2602,90563.69572
2603,92043.63937
2604,90255.93345
2605,94649.40529
2606,145680.8667
2607,177699.1571
2608,184902.1878
2609,153801.2164
2610,114480.2701
2611,157418.5295
2612,152863.7653
2613,125694.0038
2614,126469.8893
2615,151800.3287
2616,137392.2288
2617,180200.3993
2618,164498.5584
2619,209051.5218
2620,185253.8559
2621,180292.9546
2622,190238.1799
2623,239517.98
2624,297128.1789
2625,338515.1494
2626,171882.2847
2627,179286.1966
2628,418948.8131
2629,462819.0742
2630,321362.8335
2631,445796.9479
2632,395443.8694
2633,295382.3139
2634,373734.6747
2635,157249.1895
2636,188586.2598
2637,161778.7196
2638,256329.4228
2639,187363.698
2640,158731.0533
2641,121471.7274
2642,182022.5346
2643,113252.69
2644,135273.0415
2645,94918.43995
2646,91334.62657
2647,104854.5849
2648,145742.896
2649,145500.026
2650,148538.831
2651,149305.4538
2652,433508.9852
2653,254707.5978
2654,264371.9764
2655,362767.6418
2656,294816.5958
2657,319093.3804
2658,271699.2211
2659,293413.1399
2660,339320.9861
2661,338910.675
2662,342544.3636
2663,288405.3467
2664,268819.5397
2665,304956.1637
2666,280931.7835
2667,173589.393
2668,173604.2332
2669,181780.8438
2670,261777.7624
2671,174252.9165
2672,187937.5208
2673,197194.7973
2674,193881.6406
2675,164813.9545
2676,186097.1022
2677,209655.6085
2678,252643.732
2679,276157.6078
2680,276446.6256
2681,408363.0415
2682,334089.9115
2683,518092.5375
2684,321645.2603
2685,347271.5297
2686,259021.0174
2687,294053.4498
2688,233394.3852
2689,203444.6626
2690,452348.6153
2691,198447.1229
2692,135808.0118
2693,186610.0005
2694,136259.0023
2695,190167.0391
2696,178881.0276
2697,201128.7234
2698,195713.6722
2699,182134.7927
2700,166736.2453
2701,157067.2848
2702,125102.8566
2703,126658.202
2704,139844.083
2705,130471.2151
2706,120517.8893
2707,126494.408
2708,132116.8958
2709,106897.9353
2710,126621.7068
2711,282528.1363
2712,358179.3554
2713,165887.2265
2714,149607.4989
2715,176812.2027
2716,147689.8594
2717,175480.3672
2718,242960.8936
2719,162434.6552
2720,168190.9681
2721,143335.1142
2722,156424.0216
2723,145478.1684
2724,130779.5217
2725,134321.8557
2726,141619.4611
2727,172298.7525
2728,163957.4799
2729,147828.0102
2730,142811.3822
2731,119612.9505
2732,118152.4015
2733,164380.4607
2734,153350.2201
2735,132051.0951
2736,143852.8696
2737,122296.3921
2738,151653.282
2739,158715.8159
2740,125725.3629
2741,149518.1061
2742,151403.2464
2743,147248.8171
2744,144708.979
2745,137613.2853
2746,131804.8769
2747,135139.3493
2748,116267.9623
2749,131335.9376
2750,133725.2145
2751,126217.5065
2752,197068.6592
2753,152316.3877
2754,233711.6379
2755,134678.3523
2756,81230.05145
2757,93727.06024
2758,77123.46796
2759,144959.3085
2760,138652.2465
2761,143230.0416
2762,143689.9059
2763,185052.0013
2764,138398.7275
2765,245941.849
2766,140535.2596
2767,92758.29547
2768,145509.5405
2769,135179.0677
2770,153664.3266
2771,125318.087
2772,122123.6191
2773,136884.1752
2774,134945.4529
2775,137171.7816
2776,138598.3242
2777,146973.7367
2778,106745.3147
2779,119553.8981
2780,111562.3868
2781,101715.9851
2782,87024.32653
2783,102687.2907
2784,125851.0505
2785,129501.2156
2786,70448.54291
2787,118261.9423
2788,88697.42535
2789,185684.1628
2790,91617.80684
2791,111488.705
2792,85410.89173
2793,162551.4522
2794,111533.0121
2795,117552.5382
2796,104753.9911
2797,173967.8216
2798,113310.761
2799,109970.3525
2800,78910.2777
2801,114461.2944
2802,132728.3092
2803,169478.9889
2804,125875.1729
2805,94292.52442
2806,104253.0571
2807,148278.0318
2808,144567.1076
2809,132225.4153
2810,136367.1953
2811,162028.5464
2812,145198.9372
2813,175242.0543
2814,173613.0506
2815,114639.9045
2816,229911.9729
2817,150639.4488
2818,127450.9899
2819,169428.0306
2820,141012.2846
2821,111750.7028
2822,168980.4556
2823,243714.7755
2824,179702.4188
2825,121340.4372
2826,123226.1563
2827,142865.0931
2828,225135.9739
2829,202768.0341
2830,236260.2834
2831,186857.9023
2832,236423.6034
2833,263636.8062
2834,217302.8541
2835,219180.6512
2836,188378.164
2837,174861.9752
2838,146816.411
2839,175661.2173
2840,198615.8218
2841,199758.7332
2842,220051.2217
2843,154709.4329
2844,174540.8565
2845,125485.1915
2846,208011.2204
2847,201574.2645
2848,203447.6447
2849,209186.5757
2850,268480.621
2851,227021.2631
2852,232127.7913
2853,226249.3726
2854,140315.3842
2855,200117.9553
2856,205403.2656
2857,185459.0263
2858,202432.248
2859,136628.1865
2860,123357.7876
2861,139719.4401
2862,180993.0205
2863,120108.3626
2864,221629.7045
2865,143561.6266
2866,143718.2729
2867,84328.58433
2868,128789.5956
2869,133071.8315
2870,149055.2426
2871,97047.12315
2872,68285.24816
2873,107623.3294
2874,142157.3
2875,137758.2568
2876,151521.3537
2877,131789.92
2878,166054.8076
2879,139832.8347
2880,124471.3216
2881,160688.2
2882,171302.6048
2883,188840.0877
2884,167170.0982
2885,175194.3091
2886,224034.9167
2887,107069.4823
2888,131209.8637
2889,60481.06483
2890,70848.74146
2891,145424.8
2892,65441.25581
2893,108535.4578
2894,56639.07782
2895,298539.6142
2896,279239.7044
2897,185408.8266
2898,169434.683
2899,203869.1854
2900,157186.4189
2901,198565.1593
2902,188796.3073
2903,334489.8354
2904,338782.4813
2905,115838.2187
2906,194420.0605
2907,114289.6641
2908,127987.6723
2909,173306.0891
2910,83373.51733
2911,90563.69572
2912,153119.7176
2913,94272.12259
2914,86916.20886
2915,86916.20886
2916,91543.07415
2917,159618.2724
2918,114510.4914
2919,218064.4232
